,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-18.89483500542465,-12.799726939158631,-5.729401582290056,0.12190216132531921,5.241792936988783,12.555922616507994,18.52912852144869,13.287335584459909,6.095108066266017,0.24380432265063842,-5.85130374361538,-12.799726939158631,0.7720470217270231,-6.907789141768144,-10.44295182020243,-10.077245336226472,-11.17436478815435,-8.126810755021353,-1.7878983661046846,6.867155087993049,10.524219927752657,11.255632895704585,10.768024250403304,8.329981023896895
1,-17.751089364996993,-12.561675768733371,-5.766015106959576,-0.4530440441182496,5.230599418456194,12.14981754680768,17.709903542804405,12.891162346273903,6.342616617655523,0.41185822192569177,-5.64245764038187,-12.561675768733371,1.2458711213251985,-7.279594072536481,-10.739203136712218,-10.12141580382369,-11.60410540275616,-8.2680538051581,-1.2252782102289197,6.929514583899642,10.38912364807538,11.006910980963909,11.006910980963909,8.659319115987525
2,-17.864357864357867,-12.438672438672452,-5.512265512265515,-0.20202020202021181,4.87734487734489,12.03463203463203,17.57575757575759,12.727272727272744,6.147186147186152,0.14430014430014435,-5.3968253968254,-12.0923520923521,1.4622414622414632,-6.156806156806161,-9.504569504569515,-9.158249158249172,-10.197210197210202,-7.542087542087537,-1.308321308321317,5.964405964405963,8.965848965848974,9.773929773929776,9.773929773929776,7.926887926887929
3,-20.308725381812227,-12.9386234287352,-5.322851410555606,-0.16378004340170702,5.118126356303504,12.856733407034353,20.59534045776523,12.979568439585636,5.855136551611204,-0.040945010850423715,-5.691356508209457,-12.9386234287352,0.737010195307706,-7.001596855423172,-11.05515292961552,-9.335462473897554,-11.05515292961552,-7.370101953077021,-0.24567006510256054,6.8787618228719,9.949637636653984,10.686647831961682,10.19530770175655,7.6157720181796
4,-19.679654422002013,-12.085430931353946,-4.613694916361466,0.40829158551871714,5.675253038710126,13.146989053702608,19.516337787794537,12.534551675424527,5.185303136087673,-0.571608219726191,-6.083544624228828,-13.432793163565695,0.15310934456952094,-7.686089097389798,-12.095638220991903,-10.135838610502082,-11.850663269680672,-6.951164243456107,1.0105216741588177,7.624845359561975,10.809519726607956,11.054494677919182,10.564544775296728,7.502357883906362
5,-21.04979745689076,-13.462079768941761,-5.384831907576698,0.0,5.140066820868668,13.462079768941761,21.539327630306822,13.706844855649791,5.87436208099276,-0.12238254335401523,-6.119127167700798,-13.584462312295775,-1.0096559826706206,-7.00640060701741,-10.555494364283879,-8.842138757327652,-10.677876907637895,-7.49593078043347,-1.4991861560866815,6.945209335340427,10.616685635960895,11.228598352730987,10.861450722668934,7.434739508756487
6,-19.485715918880622,-12.503929806510623,-4.664731364551301,0.23476766167326804,5.746704066175904,13.340927556823999,19.587788815260318,12.606002702890303,5.256754163553451,-0.500157192260413,-6.134581072418663,-13.48382961175553,0.4899499026224642,-7.4717360149924685,-11.758797662938962,-10.043973003760367,-11.391335235972118,-6.73681116105878,1.5923371835229858,7.349248539336849,10.411435430727215,10.533922906382829,9.921485528104762,7.104273588025622
7,-21.224455389506392,-12.674462012740687,-4.606158403680106,0.45158415722354206,5.8705940439060225,13.336785443335215,20.441709516985586,12.85509567563011,5.388904276200914,-0.3913729362603898,-5.810382822942866,-13.637841548150918,-0.3713025292726968,-6.874114393291667,-10.245942767227437,-8.800873464112103,-10.245942767227437,-6.633269509439111,-0.3713025292726968,6.613199102451396,9.7441825925346,10.22587236023972,9.7441825925346,7.215311312082775
8,-20.190018903900402,-12.595795413252334,-4.756596971293013,0.3878770062427829,5.777325935089806,13.126574474426674,19.863385635485447,12.63662457180421,5.2873760324673515,-0.22456037203528467,-6.103959203504762,-13.208232791530403,0.26538953058716935,-7.328833960060911,-11.125945705384959,-9.411121046206356,-10.880970754073731,-6.716396581782844,0.877826908865237,6.879713215990328,9.941900107380693,10.554337485658762,9.941900107380693,7.002200691645941
9,-20.518063241751978,-12.804659059372828,-5.091254876993649,0.0510145779257698,5.193284032845209,12.906688215224388,20.864962371647323,12.906688215224388,5.560588993910885,-0.07142040909611833,-5.70342981210311,-13.294399007460397,0.16324664936252833,-6.815547610885283,-10.855902182607698,-9.264247351323112,-10.978337169629588,-7.060417584929068,-0.3264932987250404,6.774735948544658,9.713175637070062,10.447785559201415,10.447785559201415,7.754215844719787
10,-20.32963923984124,-12.448367566344148,-4.809596559723867,0.2829174446896486,5.9816831162952315,13.014202455723424,19.925471461713197,12.650451455408168,5.375431449103145,-0.4445845559408618,-5.900849560669623,-13.297119900413062,0.23239647242363656,-7.28512420075822,-11.165134870787552,-9.588880536088135,-11.165134870787552,-6.92137320044297,0.7173978061773048,7.143665478413395,10.053673480935412,10.538674814689076,10.174923814373827,7.264915811851814
11,-20.507860326166814,-13.039326117831447,-5.44835692247416,-0.06121749351094812,5.203486948430375,13.284196091875222,21.36490523532006,13.529066065919002,5.693226896517944,-0.3060874675547244,-6.06053185758362,-13.6515010529409,0.13263790260704614,-7.09102633168455,-10.88651092936318,-9.539726072122367,-11.131380903406964,-7.2134613187064405,-0.11223207143673822,6.988997175832965,10.172306838402134,10.662046786489702,10.53961179946781,7.478737123920534
12,-17.15592044613661,-12.443209769366563,-5.498162456231735,-0.2893769713806153,5.04342721549077,12.112493230645843,17.321278715496963,12.856605442767435,5.911558129632604,-0.04133956734008442,-5.622181158252,-12.19517236532604,1.0231542916671847,-7.658154849751339,-11.502734612379546,-10.758622400257975,-11.998809420460601,-8.526285763893197,-0.8371262386367968,7.224089392680404,10.944650453288356,11.812781367430196,11.564743963389665,8.712313816923585
13,-20.17807632304321,-12.175554316107707,-4.415532976049012,0.31323002804924727,5.648244699339585,12.802014372206193,19.713283378195964,12.43826337189094,5.163243365585921,-0.29302163914283597,-5.991787310748431,-13.024306650176625,0.3637510003152552,-7.032519339428185,-10.548779009142265,-8.972524674442857,-10.548779009142265,-6.4262676722361,0.6062516671920893,6.547518005674517,9.57877634163495,10.063777675388609,9.45752600819653,6.9112690059897615
